state,date,division,index,yoy_inflation
Johor,2010-01-01,01,98.9,
Johor,2010-02-01,01,98.9,
Johor,2010-03-01,01,99.0,
Johor,2010-04-01,01,99.1,
Johor,2010-05-01,01,99.4,
Johor,2010-06-01,01,100.1,
Johor,2010-07-01,01,100.5,
Johor,2010-08-01,01,100.7,
Johor,2010-09-01,01,100.5,
Johor,2010-10-01,01,100.5,
Johor,2010-11-01,01,101.1,
Johor,2010-12-01,01,101.2,
Johor,2011-01-01,01,102.5,3.640040444893833
Johor,2011-02-01,01,104.1,5.257836198179966
Johor,2011-03-01,01,103.7,4.747474747474745
Johor,2011-04-01,01,103.8,4.742684157416743
Johor,2011-05-01,01,103.9,4.527162977867194
Johor,2011-06-01,01,105.5,5.39460539460539
Johor,2011-07-01,01,106.0,5.472636815920406
Johor,2011-08-01,01,105.7,4.96524329692154
Johor,2011-09-01,01,106.4,5.870646766169152
Johor,2011-10-01,01,107.4,6.86567164179106
Johor,2011-11-01,01,107.0,5.835806132542043
Johor,2011-12-01,01,107.6,6.324110671936745
Johor,2012-01-01,01,109.5,6.829268292682933
Johor,2012-02-01,01,107.5,3.2660902977905915
Johor,2012-03-01,01,107.2,3.375120540019294
Johor,2012-04-01,01,106.9,2.9865125240847945
Johor,2012-05-01,01,107.9,3.849855630413868
Johor,2012-06-01,01,108.5,2.8436018957346043
Johor,2012-07-01,01,108.8,2.641509433962264
Johor,2012-08-01,01,109.1,3.216650898770101
Johor,2012-09-01,01,109.3,2.725563909774431
Johor,2012-10-01,01,109.4,1.862197392923659
Johor,2012-11-01,01,109.5,2.336448598130847
Johor,2012-12-01,01,110.0,2.230483271375472
Johor,2013-01-01,01,111.7,2.0091324200913308
Johor,2013-02-01,01,112.2,4.372093023255808
Johor,2013-03-01,01,111.7,4.197761194029859
Johor,2013-04-01,01,111.4,4.209541627689428
Johor,2013-05-01,01,112.1,3.892493049119538
Johor,2013-06-01,01,112.5,3.686635944700467
Johor,2013-07-01,01,113.2,4.044117647058831
Johor,2013-08-01,01,113.5,4.032997250229142
Johor,2013-09-01,01,113.7,4.025617566331197
Johor,2013-10-01,01,113.8,4.021937842778778
Johor,2013-11-01,01,114.0,4.109589041095885
Johor,2013-12-01,01,115.6,5.090909090909079
Johor,2014-01-01,01,116.1,3.93912264995524
Johor,2014-02-01,01,116.0,3.3868092691622165
Johor,2014-03-01,01,116.2,4.0286481647269445
Johor,2014-04-01,01,116.2,4.308797127468589
Johor,2014-05-01,01,115.9,3.389830508474589
Johor,2014-06-01,01,116.7,3.733333333333344
Johor,2014-07-01,01,117.3,3.621908127208484
Johor,2014-08-01,01,117.5,3.524229074889873
Johor,2014-09-01,01,117.7,3.518029903254183
Johor,2014-10-01,01,117.2,2.987697715289994
Johor,2014-11-01,01,117.7,3.2456140350877183
Johor,2014-12-01,01,118.2,2.249134948096887
Johor,2015-01-01,01,120.3,3.617571059431524
Johor,2015-02-01,01,119.7,3.1896551724137856
Johor,2015-03-01,01,119.4,2.753872633390708
Johor,2015-04-01,01,120.6,3.786574870912207
Johor,2015-05-01,01,121.4,4.745470232959437
Johor,2015-06-01,01,122.3,4.798628963153373
Johor,2015-07-01,01,122.9,4.774083546462071
Johor,2015-08-01,01,123.9,5.446808510638301
Johor,2015-09-01,01,124.4,5.69243840271878
Johor,2015-10-01,01,124.2,5.972696245733777
Johor,2015-11-01,01,123.8,5.182667799490215
Johor,2015-12-01,01,125.1,5.83756345177664
Johor,2016-01-01,01,126.3,4.987531172069826
Johor,2016-02-01,01,127.1,6.182121971595644
Johor,2016-03-01,01,127.3,6.616415410385246
Johor,2016-04-01,01,127.2,5.472636815920406
Johor,2016-05-01,01,127.5,5.024711696869844
Johor,2016-06-01,01,128.5,5.069501226492235
Johor,2016-07-01,01,129.0,4.963384865744502
Johor,2016-08-01,01,129.6,4.600484261501192
Johor,2016-09-01,01,129.1,3.778135048231501
Johor,2016-10-01,01,128.3,3.301127214170707
Johor,2016-11-01,01,129.3,4.44264943457191
Johor,2016-12-01,01,130.5,4.316546762589923
Johor,2017-01-01,01,132.1,4.592240696753769
Johor,2017-02-01,01,133.2,4.799370574350892
Johor,2017-03-01,01,132.4,4.006284367635504
Johor,2017-04-01,01,132.8,4.402515723270439
Johor,2017-05-01,01,133.3,4.549019607843152
Johor,2017-06-01,01,134.5,4.669260700389111
Johor,2017-07-01,01,134.9,4.573643410852712
Johor,2017-08-01,01,135.5,4.552469135802473
Johor,2017-09-01,01,135.3,4.802478698683199
Johor,2017-10-01,01,134.9,5.144193296960253
Johor,2017-11-01,01,135.4,4.717710750193338
Johor,2017-12-01,01,136.4,4.521072796934877
Johor,2018-01-01,01,137.4,4.012112036336113
Johor,2018-02-01,01,138.0,3.603603603603611
Johor,2018-03-01,01,136.9,3.3987915407855063
Johor,2018-04-01,01,136.2,2.560240963855409
Johor,2018-05-01,01,136.4,2.3255813953488413
Johor,2018-06-01,01,135.3,0.5947955390334547
Johor,2018-07-01,01,135.8,0.6671608598962209
Johor,2018-08-01,01,136.0,0.3690036900368953
Johor,2018-09-01,01,135.8,0.3695491500369519
Johor,2018-10-01,01,136.2,0.9636767976278549
Johor,2018-11-01,01,136.7,0.9601181683899452
Johor,2018-12-01,01,137.0,0.4398826979472137
Johor,2019-01-01,01,138.9,1.091703056768556
Johor,2019-02-01,01,139.1,0.7971014492753614
Johor,2019-03-01,01,138.1,0.8765522279035709
Johor,2019-04-01,01,137.8,1.1747430249632984
Johor,2019-05-01,01,138.8,1.7595307917888547
Johor,2019-06-01,01,138.9,2.660753880266076
Johor,2019-07-01,01,139.5,2.72459499263622
Johor,2019-08-01,01,139.3,2.426470588235308
Johor,2019-09-01,01,139.3,2.577319587628857
Johor,2019-10-01,01,139.6,2.496328928046987
Johor,2019-11-01,01,139.2,1.8288222384784223
Johor,2019-12-01,01,140.4,2.481751824817513
Johor,2020-01-01,01,140.7,1.295896328293722
Johor,2020-02-01,01,140.9,1.294033069734013
Johor,2020-03-01,01,140.6,1.8102824040550305
Johor,2020-04-01,01,140.2,1.741654571843232
Johor,2020-05-01,01,140.6,1.2968299711815456
Johor,2020-06-01,01,141.7,2.015838732901365
Johor,2020-07-01,01,141.7,1.5770609318996431
Johor,2020-08-01,01,141.6,1.6511127063890685
Johor,2020-09-01,01,141.4,1.5075376884422065
Johor,2020-10-01,01,141.5,1.3610315186246558
Johor,2020-11-01,01,141.6,1.7241379310344973
Johor,2020-12-01,01,141.8,0.9971509971510084
Johor,2021-01-01,01,142.3,1.1371712864250316
Johor,2021-02-01,01,142.6,1.2065294535131166
Johor,2021-03-01,01,142.6,1.4224751066856278
Johor,2021-04-01,01,143.2,2.1398002853067144
Johor,2021-05-01,01,142.8,1.5647226173542084
Johor,2021-06-01,01,143.3,1.129146083274546
Johor,2021-07-01,01,143.2,1.0585744530698715
Johor,2021-08-01,01,143.2,1.1299435028248483
Johor,2021-09-01,01,144.5,2.192362093352185
Johor,2021-10-01,01,144.6,2.190812720848045
Johor,2021-11-01,01,145.6,2.824858757062154
Johor,2021-12-01,01,147.1,3.7376586741889817
Johor,2022-01-01,01,148.0,4.005621925509484
Johor,2022-02-01,01,147.9,3.716690042075754
Johor,2022-03-01,01,148.6,4.207573632538564
Johor,2022-04-01,01,149.2,4.189944134078205
Johor,2022-05-01,01,151.3,5.952380952380953
Johor,2022-06-01,01,153.7,7.257501744591743
Johor,2022-07-01,01,154.2,7.6815642458100575
Johor,2022-08-01,01,154.4,7.821229050279332
Johor,2022-09-01,01,154.8,7.128027681660898
Johor,2022-10-01,01,155.1,7.261410788381739
Johor,2022-11-01,01,156.6,7.55494505494505
Johor,2022-12-01,01,157.2,6.866077498300482
Johor,2023-01-01,01,158.0,6.756756756756754
Johor,2023-02-01,01,159.0,7.505070993914797
Johor,2023-03-01,01,158.9,6.931359353970401
Johor,2023-04-01,01,158.3,6.099195710455785
Johor,2023-05-01,01,159.0,5.089226701916716
Johor,2023-06-01,01,159.0,3.4482758620689724
Johor,2023-07-01,01,159.5,3.437094682230879
Johor,2023-08-01,01,159.6,3.3678756476683835
Johor,2023-09-01,01,159.7,3.165374677002575
Johor,2023-10-01,01,159.7,2.9658284977433835
Johor,2023-11-01,01,159.2,1.6602809706258048
Johor,2023-12-01,01,160.1,1.844783715012732
Johor,2024-01-01,01,160.9,1.835443037974693
Johor,2024-02-01,01,161.0,1.2578616352201255
Johor,2024-03-01,01,160.7,1.132787916928879
Johor,2024-04-01,01,160.3,1.2634238787113006
Johor,2024-05-01,01,161.0,1.2578616352201255
Johor,2024-06-01,01,161.8,1.7610062893081757
Johor,2024-07-01,01,161.5,1.2539184952978122
Johor,2024-08-01,01,161.7,1.3157894736842035
Johor,2024-09-01,01,162.0,1.440200375704448
Johor,2024-10-01,01,163.6,2.4420788979336194
Johor,2024-11-01,01,163.8,2.88944723618092
Johor,2024-12-01,01,164.9,2.998126171143034
Johor,2025-01-01,01,165.1,2.610316967060289
Johor,2025-02-01,01,165.6,2.857142857142847
Johor,2025-03-01,01,165.3,2.862476664592428
Johor,2025-04-01,01,165.1,2.9943855271366004
Johor,2025-05-01,01,164.8,2.360248447204971
Johor,2025-06-01,01,165.3,2.163164400494444
Johor,2025-07-01,01,164.9,2.1052631578947434
Johor,2025-08-01,01,165.4,2.288188002473724
Johor,2010-01-01,02,98.3,
Johor,2010-02-01,02,98.4,
Johor,2010-03-01,02,98.4,
Johor,2010-04-01,02,98.4,
Johor,2010-05-01,02,98.4,
Johor,2010-06-01,02,98.5,
Johor,2010-07-01,02,98.5,
Johor,2010-08-01,02,98.5,
Johor,2010-09-01,02,98.5,
Johor,2010-10-01,02,104.7,
Johor,2010-11-01,02,104.7,
Johor,2010-12-01,02,104.7,
Johor,2011-01-01,02,104.8,6.612410986775186
Johor,2011-02-01,02,104.8,6.5040650406503975
Johor,2011-03-01,02,104.8,6.5040650406503975
Johor,2011-04-01,02,104.8,6.5040650406503975
Johor,2011-05-01,02,104.8,6.5040650406503975
Johor,2011-06-01,02,104.8,6.395939086294411
Johor,2011-07-01,02,104.8,6.395939086294411
Johor,2011-08-01,02,104.8,6.395939086294411
Johor,2011-09-01,02,104.9,6.497461928934012
Johor,2011-10-01,02,104.9,0.1910219675262725
Johor,2011-11-01,02,104.9,0.1910219675262725
Johor,2011-12-01,02,104.9,0.1910219675262725
Johor,2012-01-01,02,104.9,0.0954198473282597
Johor,2012-02-01,02,104.9,0.0954198473282597
Johor,2012-03-01,02,105.0,0.1908396946564972
Johor,2012-04-01,02,104.9,0.0954198473282597
Johor,2012-05-01,02,105.0,0.1908396946564972
Johor,2012-06-01,02,105.0,0.1908396946564972
Johor,2012-07-01,02,105.0,0.1908396946564972
Johor,2012-08-01,02,105.1,0.2862595419847347
Johor,2012-09-01,02,105.2,0.2859866539561384
Johor,2012-10-01,02,105.3,0.3813155386081845
Johor,2012-11-01,02,107.0,2.001906577693036
Johor,2012-12-01,02,107.0,2.001906577693036
Johor,2013-01-01,02,107.1,2.0972354623450817
Johor,2013-02-01,02,107.1,2.0972354623450817
Johor,2013-03-01,02,107.1,2.0000000000000018
Johor,2013-04-01,02,107.1,2.0972354623450817
Johor,2013-05-01,02,107.2,2.0952380952381056
Johor,2013-06-01,02,109.7,4.476190476190478
Johor,2013-07-01,02,109.7,4.476190476190478
Johor,2013-08-01,02,109.7,4.376784015223612
Johor,2013-09-01,02,110.2,4.752851711026618
Johor,2013-10-01,02,122.7,16.52421652421654
Johor,2013-11-01,02,122.7,14.67289719626168
Johor,2013-12-01,02,122.4,14.392523364485976
Johor,2014-01-01,02,122.8,14.659197012138204
Johor,2014-02-01,02,122.8,14.659197012138204
Johor,2014-03-01,02,122.8,14.659197012138204
Johor,2014-04-01,02,122.7,14.565826330532229
Johor,2014-05-01,02,122.7,14.458955223880588
Johor,2014-06-01,02,122.6,11.759343664539657
Johor,2014-07-01,02,122.7,11.85050136736554
Johor,2014-08-01,02,122.8,11.941659070191424
Johor,2014-09-01,02,126.9,15.154264972776764
Johor,2014-10-01,02,122.9,0.1629991850040868
Johor,2014-11-01,02,135.9,10.757946210268956
Johor,2014-12-01,02,135.9,11.029411764705888
Johor,2015-01-01,02,136.1,10.830618892508138
Johor,2015-02-01,02,136.1,10.830618892508138
Johor,2015-03-01,02,136.1,10.830618892508138
Johor,2015-04-01,02,139.3,13.528932355338233
Johor,2015-05-01,02,137.0,11.654441727791356
Johor,2015-06-01,02,137.2,11.908646003262646
Johor,2015-07-01,02,139.6,13.773431132844326
Johor,2015-08-01,02,139.7,13.76221498371335
Johor,2015-09-01,02,139.7,10.086682427107952
Johor,2015-10-01,02,139.8,13.751017087062657
Johor,2015-11-01,02,164.8,21.265636497424588
Johor,2015-12-01,02,167.6,23.325974981604112
Johor,2016-01-01,02,167.5,23.0712711241734
Johor,2016-02-01,02,167.5,23.0712711241734
Johor,2016-03-01,02,167.6,23.14474650991918
Johor,2016-04-01,02,167.7,20.38765254845656
Johor,2016-05-01,02,167.7,22.40875912408757
Johor,2016-06-01,02,167.7,22.23032069970845
Johor,2016-07-01,02,167.8,20.2005730659026
Johor,2016-08-01,02,167.8,20.114531138153204
Johor,2016-09-01,02,167.8,20.114531138153204
Johor,2016-10-01,02,167.8,20.028612303290405
Johor,2016-11-01,02,167.9,1.8810679611650505
Johor,2016-12-01,02,167.9,0.1789976133651727
Johor,2017-01-01,02,167.9,0.2388059701492473
Johor,2017-02-01,02,167.9,0.2388059701492473
Johor,2017-03-01,02,167.9,0.1789976133651727
Johor,2017-04-01,02,168.0,0.1788908765653074
Johor,2017-05-01,02,168.1,0.2385211687537358
Johor,2017-06-01,02,168.1,0.2385211687537358
Johor,2017-07-01,02,168.1,0.1787842669844996
Johor,2017-08-01,02,168.1,0.1787842669844996
Johor,2017-09-01,02,168.1,0.1787842669844996
Johor,2017-10-01,02,168.1,0.1787842669844996
Johor,2017-11-01,02,168.0,0.0595592614651474
Johor,2017-12-01,02,168.0,0.0595592614651474
Johor,2018-01-01,02,168.0,0.0595592614651474
Johor,2018-02-01,02,167.9,0.0
Johor,2018-03-01,02,167.9,0.0
Johor,2018-04-01,02,168.1,0.0595238095238093
Johor,2018-05-01,02,168.2,0.0594883997620421
Johor,2018-06-01,02,167.4,-0.416418798334317
Johor,2018-07-01,02,167.2,-0.5353955978584235
Johor,2018-08-01,02,167.1,-0.5948839976204656
Johor,2018-09-01,02,167.0,-0.6543723973825077
Johor,2018-10-01,02,167.2,-0.5353955978584235
Johor,2018-11-01,02,170.5,1.4880952380952328
Johor,2018-12-01,02,170.6,1.547619047619042
Johor,2019-01-01,02,170.7,1.6071428571428514
Johor,2019-02-01,02,170.8,1.727218582489587
Johor,2019-03-01,02,170.9,1.7867778439547344
Johor,2019-04-01,02,171.0,1.7251635930993547
Johor,2019-05-01,02,171.0,1.664684898929858
Johor,2019-06-01,02,171.1,2.2102747909199527
Johor,2019-07-01,02,171.3,2.45215311004785
Johor,2019-08-01,02,171.3,2.51346499102334
Johor,2019-09-01,02,171.3,2.57485029940121
Johor,2019-10-01,02,171.4,2.511961722488043
Johor,2019-11-01,02,171.6,0.6451612903225712
Johor,2019-12-01,02,171.6,0.5861664712778492
Johor,2020-01-01,02,171.6,0.5272407732864748
Johor,2020-02-01,02,171.8,0.5854800936768045
Johor,2020-03-01,02,171.7,0.4681100058513632
Johor,2020-04-01,02,171.7,0.4093567251461927
Johor,2020-05-01,02,171.8,0.4678362573099504
Johor,2020-06-01,02,172.1,0.5844535359438963
Johor,2020-07-01,02,172.1,0.4670169293636839
Johor,2020-08-01,02,172.1,0.4670169293636839
Johor,2020-09-01,02,172.1,0.4670169293636839
Johor,2020-10-01,02,172.1,0.4084014002333713
Johor,2020-11-01,02,172.1,0.2913752913752843
Johor,2020-12-01,02,172.1,0.2913752913752843
Johor,2021-01-01,02,172.1,0.2913752913752843
Johor,2021-02-01,02,172.1,0.174621653084972
Johor,2021-03-01,02,172.3,0.3494467093768438
Johor,2021-04-01,02,172.3,0.3494467093768438
Johor,2021-05-01,02,172.5,0.4074505238649495
Johor,2021-06-01,02,172.5,0.23242300987798
Johor,2021-07-01,02,172.5,0.23242300987798
Johor,2021-08-01,02,172.5,0.23242300987798
Johor,2021-09-01,02,172.5,0.23242300987798
Johor,2021-10-01,02,172.5,0.23242300987798
Johor,2021-11-01,02,172.7,0.34863451481697
Johor,2021-12-01,02,172.8,0.406740267286465
Johor,2022-01-01,02,172.8,0.406740267286465
Johor,2022-02-01,02,172.8,0.406740267286465
Johor,2022-03-01,02,173.0,0.4062681369704002
Johor,2022-04-01,02,173.5,0.6964596633778131
Johor,2022-05-01,02,173.6,0.6376811594202891
Johor,2022-06-01,02,173.8,0.7536231884057942
Johor,2022-07-01,02,173.8,0.7536231884057942
Johor,2022-08-01,02,173.9,0.8115942028985579
Johor,2022-09-01,02,174.0,0.8695652173912993
Johor,2022-10-01,02,174.0,0.8695652173912993
Johor,2022-11-01,02,174.3,0.9264620729589002
Johor,2022-12-01,02,174.3,0.868055555555558
Johor,2023-01-01,02,174.3,0.868055555555558
Johor,2023-02-01,02,174.4,0.92592592592593
Johor,2023-03-01,02,174.5,0.8670520231213841
Johor,2023-04-01,02,174.6,0.6340057636887497
Johor,2023-05-01,02,174.6,0.5760368663594528
Johor,2023-06-01,02,174.6,0.4602991944764101
Johor,2023-07-01,02,174.6,0.4602991944764101
Johor,2023-08-01,02,174.6,0.4025301897642164
Johor,2023-09-01,02,175.3,0.7471264367816088
Johor,2023-10-01,02,175.3,0.7471264367816088
Johor,2023-11-01,02,175.3,0.5737234652897216
Johor,2023-12-01,02,175.3,0.5737234652897216
Johor,2024-01-01,02,174.9,0.344234079173833
Johor,2024-02-01,02,175.3,0.5160550458715552
Johor,2024-03-01,02,175.3,0.4584527220630408
Johor,2024-04-01,02,175.3,0.4009163802978444
Johor,2024-05-01,02,175.5,0.5154639175257714
Johor,2024-06-01,02,175.7,0.6300114547537206
Johor,2024-07-01,02,175.9,0.7445589919816697
Johor,2024-08-01,02,175.9,0.7445589919816697
Johor,2024-09-01,02,176.1,0.4563605248145919
Johor,2024-10-01,02,176.1,0.4563605248145919
Johor,2024-11-01,02,176.1,0.4563605248145919
Johor,2024-12-01,02,176.8,0.855675984027382
Johor,2025-01-01,02,177.7,1.6009148084619618
Johor,2025-02-01,02,177.6,1.312036508841974
Johor,2025-03-01,02,177.8,1.426126640045644
Johor,2025-04-01,02,177.6,1.312036508841974
Johor,2025-05-01,02,177.5,1.139601139601143
Johor,2025-06-01,02,177.6,1.081388730791133
Johor,2025-07-01,02,177.6,0.9664582148948276
Johor,2025-08-01,02,177.8,1.0801591813530464
Johor,2010-01-01,03,101.0,
Johor,2010-02-01,03,100.5,
Johor,2010-03-01,03,100.5,
Johor,2010-04-01,03,100.9,
Johor,2010-05-01,03,100.4,
Johor,2010-06-01,03,99.0,
Johor,2010-07-01,03,99.7,
Johor,2010-08-01,03,99.2,
Johor,2010-09-01,03,100.1,
Johor,2010-10-01,03,100.0,
Johor,2010-11-01,03,99.5,
Johor,2010-12-01,03,99.0,
Johor,2011-01-01,03,99.2,-1.7821782178217838
Johor,2011-02-01,03,99.4,-1.0945273631840724
Johor,2011-03-01,03,98.7,-1.7910447761193993
Johor,2011-04-01,03,98.8,-2.081268582755213
Johor,2011-05-01,03,99.0,-1.394422310756982
Johor,2011-06-01,03,99.1,0.1010101010100905
Johor,2011-07-01,03,98.6,-1.1033099297893756
Johor,2011-08-01,03,98.0,-1.2096774193548376
Johor,2011-09-01,03,98.3,-1.7982017982017928
Johor,2011-10-01,03,98.1,-1.9000000000000017
Johor,2011-11-01,03,98.3,-1.2060301507537674
Johor,2011-12-01,03,98.1,-0.909090909090915
Johor,2012-01-01,03,98.3,-0.9072580645161366
Johor,2012-02-01,03,98.9,-0.5030181086519092
Johor,2012-03-01,03,98.2,-0.5065856129685908
Johor,2012-04-01,03,98.3,-0.5060728744939236
Johor,2012-05-01,03,98.1,-0.909090909090915
Johor,2012-06-01,03,98.0,-1.1099899091826404
Johor,2012-07-01,03,97.9,-0.7099391480730133
Johor,2012-08-01,03,97.3,-0.7142857142857117
Johor,2012-09-01,03,97.7,-0.6103763987792443
Johor,2012-10-01,03,97.5,-0.6116207951070263
Johor,2012-11-01,03,97.4,-0.9155645981688608
Johor,2012-12-01,03,97.5,-0.6116207951070263
Johor,2013-01-01,03,97.7,-0.6103763987792443
Johor,2013-02-01,03,97.5,-1.4155712841253831
Johor,2013-03-01,03,97.7,-0.5091649694501044
Johor,2013-04-01,03,97.8,-0.5086469989827092
Johor,2013-05-01,03,97.6,-0.5096839959225274
Johor,2013-06-01,03,97.6,-0.4081632653061273
Johor,2013-07-01,03,97.4,-0.5107252298263587
Johor,2013-08-01,03,97.4,0.1027749229188135
Johor,2013-09-01,03,97.5,-0.2047082906857733
Johor,2013-10-01,03,97.5,0.0
Johor,2013-11-01,03,97.6,0.2053388090349051
Johor,2013-12-01,03,97.5,0.0
Johor,2014-01-01,03,97.7,0.0
Johor,2014-02-01,03,97.9,0.4102564102564265
Johor,2014-03-01,03,97.7,0.0
Johor,2014-04-01,03,97.7,-0.1022494887525482
Johor,2014-05-01,03,97.7,0.1024590163934524
Johor,2014-06-01,03,97.6,0.0
Johor,2014-07-01,03,97.6,0.2053388090349051
Johor,2014-08-01,03,97.5,0.1026694045174414
Johor,2014-09-01,03,97.7,0.2051282051282132
Johor,2014-10-01,03,97.7,0.2051282051282132
Johor,2014-11-01,03,97.8,0.2049180327868827
Johor,2014-12-01,03,97.4,-0.1025641025640955
Johor,2015-01-01,03,98.6,0.9211873080859688
Johor,2015-02-01,03,98.6,0.7150153217568844
Johor,2015-03-01,03,98.6,0.9211873080859688
Johor,2015-04-01,03,99.6,1.944728761514836
Johor,2015-05-01,03,99.4,1.7400204708290623
Johor,2015-06-01,03,99.2,1.6393442622950838
Johor,2015-07-01,03,98.9,1.3319672131147708
Johor,2015-08-01,03,98.7,1.2307692307692353
Johor,2015-09-01,03,98.7,1.0235414534288667
Johor,2015-10-01,03,98.9,1.22824974411464
Johor,2015-11-01,03,98.3,0.5112474437627856
Johor,2015-12-01,03,98.8,1.4373716632443356
Johor,2016-01-01,03,98.9,0.3042596348884485
Johor,2016-02-01,03,98.7,0.1014198782961495
Johor,2016-03-01,03,98.6,0.0
Johor,2016-04-01,03,98.8,-0.8032128514056214
Johor,2016-05-01,03,98.9,-0.5030181086519092
Johor,2016-06-01,03,98.7,-0.5040322580645129
Johor,2016-07-01,03,98.7,-0.2022244691607722
Johor,2016-08-01,03,98.6,-0.1013171225937248
Johor,2016-09-01,03,98.8,0.1013171225937137
Johor,2016-10-01,03,98.9,0.0
Johor,2016-11-01,03,99.0,0.7121057985757906
Johor,2016-12-01,03,99.1,0.3036437246963563
Johor,2017-01-01,03,99.4,0.5055611729019249
Johor,2017-02-01,03,99.6,0.9118541033434456
Johor,2017-03-01,03,99.7,1.1156186612576224
Johor,2017-04-01,03,100.0,1.2145748987854257
Johor,2017-05-01,03,100.1,1.2133468149645887
Johor,2017-06-01,03,100.0,1.317122593718345
Johor,2017-07-01,03,100.0,1.317122593718345
Johor,2017-08-01,03,99.9,1.3184584178498993
Johor,2017-09-01,03,100.2,1.4170040485830038
Johor,2017-10-01,03,100.1,1.2133468149645887
Johor,2017-11-01,03,100.1,1.1111111111111072
Johor,2017-12-01,03,100.1,1.009081735620576
Johor,2018-01-01,03,100.4,1.0060362173038184
Johor,2018-02-01,03,100.3,0.7028112449799284
Johor,2018-03-01,03,100.3,0.6018054162487463
Johor,2018-04-01,03,100.4,0.4000000000000003
Johor,2018-05-01,03,100.4,0.2997002997003006
Johor,2018-06-01,03,97.6,-2.400000000000002
Johor,2018-07-01,03,97.3,-2.7000000000000024
Johor,2018-08-01,03,96.9,-3.003003003003002
Johor,2018-09-01,03,97.0,-3.1936127744511045
Johor,2018-10-01,03,97.1,-2.9970029970029954
Johor,2018-11-01,03,96.9,-3.1968031968031885
Johor,2018-12-01,03,96.9,-3.1968031968031885
Johor,2019-01-01,03,97.0,-3.3864541832669404
Johor,2019-02-01,03,97.0,-3.2901296111664924
Johor,2019-03-01,03,97.1,-3.1904287138584286
Johor,2019-04-01,03,97.0,-3.3864541832669404
Johor,2019-05-01,03,96.9,-3.486055776892427
Johor,2019-06-01,03,96.7,-0.922131147540972
Johor,2019-07-01,03,96.4,-0.924974306269266
Johor,2019-08-01,03,96.3,-0.6191950464396356
Johor,2019-09-01,03,96.1,-0.9278350515463996
Johor,2019-10-01,03,95.9,-1.2358393408856694
Johor,2019-11-01,03,95.9,-1.031991744066052
Johor,2019-12-01,03,95.7,-1.2383900928792602
Johor,2020-01-01,03,95.6,-1.443298969072171
Johor,2020-02-01,03,95.4,-1.6494845360824684
Johor,2020-03-01,03,95.6,-1.5447991761071034
Johor,2020-04-01,03,95.8,-1.2371134020618624
Johor,2020-05-01,03,95.7,-1.2383900928792602
Johor,2020-06-01,03,95.6,-1.1375387797311398
Johor,2020-07-01,03,95.7,-0.7261410788381717
Johor,2020-08-01,03,95.3,-1.0384215991692591
Johor,2020-09-01,03,95.3,-0.8324661810613865
Johor,2020-10-01,03,95.3,-0.6256517205422418
Johor,2020-11-01,03,95.3,-0.6256517205422418
Johor,2020-12-01,03,95.3,-0.4179728317659448
Johor,2021-01-01,03,95.3,-0.3138075313807498
Johor,2021-02-01,03,95.2,-0.2096436058700246
Johor,2021-03-01,03,95.3,-0.3138075313807498
Johor,2021-04-01,03,95.3,-0.5219206680584509
Johor,2021-05-01,03,95.1,-0.6269592476489172
Johor,2021-06-01,03,95.1,-0.5230125523012608
Johor,2021-07-01,03,95.1,-0.6269592476489172
Johor,2021-08-01,03,95.2,-0.1049317943336736
Johor,2021-09-01,03,95.1,-0.2098635886673694
Johor,2021-10-01,03,95.2,-0.1049317943336736
Johor,2021-11-01,03,95.2,-0.1049317943336736
Johor,2021-12-01,03,95.2,-0.1049317943336736
Johor,2022-01-01,03,95.3,0.0
Johor,2022-02-01,03,95.2,0.0
Johor,2022-03-01,03,95.0,-0.314795383001043
Johor,2022-04-01,03,95.0,-0.314795383001043
Johor,2022-05-01,03,95.3,0.2103049421661396
Johor,2022-06-01,03,95.6,0.525762355415349
Johor,2022-07-01,03,96.0,0.9463722397476504
Johor,2022-08-01,03,96.1,0.9453781512605008
Johor,2022-09-01,03,95.9,0.8412197686645806
Johor,2022-10-01,03,96.1,0.9453781512605008
Johor,2022-11-01,03,96.1,0.9453781512605008
Johor,2022-12-01,03,96.0,0.8403361344537785
Johor,2023-01-01,03,96.1,0.8394543546694555
Johor,2023-02-01,03,96.2,1.0504201680672232
Johor,2023-03-01,03,96.4,1.473684210526316
Johor,2023-04-01,03,96.2,1.263157894736855
Johor,2023-05-01,03,96.2,0.9443861490031624
Johor,2023-06-01,03,96.3,0.7322175732217495
Johor,2023-07-01,03,96.4,0.4166666666666652
Johor,2023-08-01,03,96.5,0.4162330905306932
Johor,2023-09-01,03,96.5,0.6256517205422307
Johor,2023-10-01,03,96.5,0.4162330905306932
Johor,2023-11-01,03,96.5,0.4162330905306932
Johor,2023-12-01,03,96.5,0.5208333333333259
Johor,2024-01-01,03,96.6,0.520291363163361
Johor,2024-02-01,03,96.5,0.3118503118503035
Johor,2024-03-01,03,97.0,0.6224066390041472
Johor,2024-04-01,03,97.1,0.9355509355509328
Johor,2024-05-01,03,98.2,2.079002079002068
Johor,2024-06-01,03,98.1,1.869158878504673
Johor,2024-07-01,03,98.3,1.970954356846466
Johor,2024-08-01,03,98.3,1.865284974093262
Johor,2024-09-01,03,98.1,1.6580310880828897
Johor,2024-10-01,03,98.1,1.6580310880828897
Johor,2024-11-01,03,98.0,1.5544041450777255
Johor,2024-12-01,03,98.3,1.865284974093262
